registerNum,country1,country2,dateBegan,dateEnded,durationDays,peopleDead,peopleDisplaced,damageUsd,mainCause1,mainCause2,mainCause3,severity,affectedSqKm,magnitude,centroidX,centroidY
2092,Uganda,Kenya,11/16/2002,11/25/2002,10,2,2300,,Heavy Rain,,,large,15002.61,5.17616682,34.0375,0.949211
2091,United States,,11/19/2002,11/21/2002,3,0,0,,Snow/Ice Melt,,,large,590.451,3.248305117,-147.024,64.5052
2090,New Zealand,,11/19/2002,11/21/2002,3,0,0,,Heavy Rain,,,large,600.754,3.255817926,172.869,-43.6673
2089,Congo,Zaire,11/10/2002,11/10/2002,1,0,3000,,Heavy Rain,,,large,145253.54,5.162126725,18.4694,3.01659
2088,Kenya,,11/17/2002,11/20/2002,4,12,2000,,Dam Failure,,,large,924.671,3.568047229,36.9154,-1.21267
2087,France,,11/16/2002,11/20/2002,5,1,2500,,Heavy Rain,,,large,4834.93,4.383360195,4.81011,45.038
2086,Canada,,11/14/2002,11/17/2002,4,0,0,,Heavy Rain,,,large,4327.32,4.238279003,-63.8299,44.8277
2085,United Kingdom,,11/14/2002,11/25/2002,12,1,400,,Heavy Rain,,,extreme,11753.31,5.450371433,-6.11673,53.0005
2084,Peru,,11/9/2002,11/12/2002,4,4,100,,Heavy Rain,,,large,6119.98,4.388809994,-74.6846,-10.9711
2083,Trinidad,,11/5/2002,11/20/2002,16,3,300,3300000,Hurricane/Tropical Storm,,,large,884.881,4.151004853,-61.2638,10.6068
2082,Vietnam,,11/3/2002,11/7/2002,5,2,0,200000,Heavy Rain,,,large,8719.41,4.639457104,109.03,12.5292
2081,India,,10/31/2002,11/4/2002,5,20,300,,Heavy Rain,,,large,22713.01,5.055244696,79.0643,10.9485
2080,Colombia,,10/29/2002,10/31/2002,3,60,2000,,Heavy Rain,,,large,6903.22,4.316172969,-74.2005,7.91776
2079,China,,10/28/2002,11/2/2002,6,0,50000,,Heavy Rain,,,large,7741.04,4.666950562,113.385,24.2694
2078,Kenya,,10/29/2002,11/4/2002,7,14,20000,,Heavy Rain,,,large,77910.06,5.736691579,40.0925,-1.41562
2077,Vietnam,,10/26/2002,10/29/2002,4,2,0,,Heavy Rain,,,large,7902.14,4.499804711,108.878,14.2062
2076,United States,,10/23/2002,11/13/2002,22,1,75,,Heavy Rain,,,large,106239.37,6.368708167,-96.0297,29.6511
2075,United States,,10/24/2002,10/28/2002,5,0,0,10000000,Heavy Rain,,,extreme,13912.96,5.143419537,-150.891,60.3357
2074,United Kingdom,,10/22/2002,10/25/2002,4,0,100,,Heavy Rain,,,extreme,7597.36,4.783752693,-2.78675,55.6032
2073,Uruguay,,10/12/2002,11/11/2002,31,0,2000,,Heavy Rain,,,large,187542.85,6.764462205,-57.9616,-31.6196
2072,Indonesia,,10/18/2002,10/20/2002,3,0,3000,,Heavy Rain,,,large,135.402,2.608746334,100.611,-1.34406
2071,Romania,,10/13/2002,10/16/2002,4,0,0,,Heavy Rain,,,extreme,5421.41,4.63720224,26.178,47.6469
2070,Argentina,Chile,10/12/2002,11/2/2002,22,7,6000,,Heavy Rain,,,large,283687.64,6.795263095,-60.1011,-31.072
2069,India,,10/10/2002,10/16/2002,7,11,0,,Monsoon,,,large,9745.41,4.833898155,75.527,11.8739
2068,Macedonia,,10/10/2002,10/16/2002,7,0,0,,Heavy Rain,,,large,8020.61,4.749305439,22.2186,41.5767
2067,United States,,10/10/2002,10/15/2002,6,1,800,,Heavy Rain,,,large,16617.71,4.998722426,-99.2878,26.7222
2066,United States,,10/10/2002,10/12/2002,3,3,0,,Heavy Rain,,,large,11708.02,4.54560471,-89.9243,34.6073
2065,Algeria,,10/9/2002,10/12/2002,4,13,0,,Heavy Rain,,,large,23941.66,4.98121425,6.53339,35.7714
2064,United States,,9/29/2002,10/7/2002,9,8,317000,170000000,Heavy Rain,,,large,20039.47,5.256128741,-83.9795,22.3815
2063,United States,,9/26/2002,9/29/2002,4,1,2500,100000000,Hurricane/Tropical Storm,,,large,31074.07,5.094458131,-90.0119,29.8703
2062,Bulgaria,,9/25/2002,9/28/2002,4,0,0,,Heavy Rain,,,large,4486.28,4.253946367,26.6294,42.245
2061,Thailand,,9/17/2002,12/2/2002,77,1,3000,,Monsoon,,,large,139683.92,7.031637139,100.951,14.9743
2060,Albania,,9/21/2002,10/8/2002,18,1,9700,17500000,Heavy Rain,,,large,11922.12,5.331625994,19.7738,41.3975
2059,Vietnam,,9/20/2002,9/30/2002,11,76,200000,58000000,Heavy Rain,,,extreme,19984.68,5.643119879,105.175,18.5778
2058,Nicaragua,,9/18/2002,9/26/2002,9,6,300000,,Hurricane/Tropical Storm,,,large,48802.44,5.642684046,-88.0764,20.7441
2057,United States,,9/21/2002,9/24/2002,4,0,0,,Heavy Rain,,,large,5643.54,4.353611599,-84.8804,31.0424
2056,United States,,9/6/2002,9/19/2002,14,0,0,,Heavy Rain,,,large,97964.82,6.137198181,-96.0297,29.6511
2055,Kenya,,9/16/2002,9/19/2002,4,0,0,,Heavy Rain,,,large,63445.93,5.404463759,38.8525,-3.08984
2054,Mexico,,9/17/2002,9/21/2002,5,10,0,,Heavy Rain,,,large,35142.76,5.244805871,-99.3953,25.5052
2053,New Zealand,,9/19/2002,9/21/2002,3,0,0,,Heavy Rain,,,large,5096.88,4.184425663,168.593,-44.9509
2052,France,,9/8/2002,9/12/2002,5,23,2500,1200000000,Heavy Rain,,,large,10479.27,4.719301035,4.44759,44.0345
2051,Yemen,,8/22/2002,9/6/2002,16,28,0,,Heavy Rain,,,large,19471.32,5.493515377,50.0785,15.1966
2050,Italy,,9/4/2002,9/6/2002,3,0,1200,,Heavy Rain,,,large,90.1132,2.431909667,10.4002,42.8283
2049,India,,9/3/2002,9/6/2002,4,22,5000,,Monsoon,,,large,78978.7,5.499569972,73.2201,21.5391
2048,Greece,,9/3/2002,9/5/2002,3,0,0,,Heavy Rain,,,large,287.878,2.936329732,23.7749,38.0545
2047,Guatemala,,8/29/2002,9/5/2002,8,3,0,,Heavy Rain,,,large,11482.1,4.963111312,-91.1326,14.2785
2046,Russia,,8/28/2002,9/6/2002,10,0,0,,Heavy Rain,,,large,1348.91,4.129982974,133.885,45.9346
2045,South Korea,North Korea,8/31/2002,9/3/2002,4,138,70000,800000000,Heavy Rain,,,large,11999.65,4.68122857,128.621,35.4377
2044,Sierra Leone,,8/29/2002,9/1/2002,4,0,500,,Heavy Rain,,,large,9152.77,4.56361254,-11.677,8.09142
2043,Vietnam,,8/19/2002,8/24/2002,6,4,6000,3000000,Monsoon,,,large,12948.32,4.890364674,108.131,12.6459
2042,Chile,,8/24/2002,8/29/2002,6,2,8000,,Heavy Rain,,,large,62183.46,5.571826134,-72.1311,-35.8628
2041,Burma/Myanmar,,8/17/2002,9/4/2002,19,0,5000,,Monsoon,,,extreme,125461.42,6.678293795,95.7534,22.4187
2040,Pakistan,,8/22/2002,8/28/2002,7,22,3000,30000,Heavy Rain,,,large,4902.73,4.535536017,72.0269,34.492
2039,Thailand,Cambodia,8/18/2002,11/26/2002,101,65,400000,32000000,Monsoon,,,extreme,371596.28,7.875422727,103.527,16.7724
2038,Algeria,,8/17/2002,8/28/2002,12,28,500,1500000,Heavy Rain,,,large,25336.07,5.482920496,7.15889,35.8591
2037,Thailand,Burma/Myanmar,8/17/2002,9/20/2002,35,2,150000,,Heavy Rain,,,large,51699.41,6.257553631,98.3612,17.1591
2036,China,,8/15/2002,8/19/2002,5,0,0,,Heavy Rain,,,extreme,17448.18,5.241750133,75.4151,39.7325
2035,Vietnam,,8/14/2002,8/22/2002,9,29,80000,2000000,Heavy Rain,,,extreme,50976.86,5.962645586,104.679,22.5644
2034,China,,8/14/2002,8/20/2002,7,106,13000,4200000,Heavy Rain,,,large,17267.47,5.08232675,99.4409,25.5714
2033,South Africa,,8/16/2002,8/18/2002,3,16,2500,,Heavy Rain,,,large,2999.92,3.954230928,27.7123,-32.8972
2032,Mexico,,8/15/2002,8/17/2002,3,21,5000,,Dam Failure,,,large,1008.6,3.480840219,-100.932,21.818
2031,China,,8/13/2002,8/17/2002,5,21,0,22000000,Heavy Rain,,,large,28018.74,5.146418606,119.44,28.8575
2030,Philippines,,8/13/2002,8/17/2002,5,29,3000,,Hurricane/Tropical Storm,,,large,11679.24,4.766384587,122.971,10.1745
2029,Iran,,8/10/2002,8/14/2002,5,35,0,3750000,Heavy Rain,,,large,9715.16,4.686419962,55.5526,37.5233
2028,China,,8/8/2002,8/13/2002,6,5,0,12000000,Heavy Rain,,,large,522.922,3.496588164,104.103,30.6894
2027,India,,8/11/2002,8/13/2002,3,33,0,,Heavy Rain,,,large,6762.02,4.307197706,78.5235,30.5622
2026,United Kingdom,,8/10/2002,8/12/2002,3,0,250,,Heavy Rain,,,large,61.3685,2.265066763,-0.327314,54.1958
2025,Russia,,8/8/2002,8/12/2002,5,59,48000,32000000,Heavy Rain,,,extreme,10857.77,5.035740638,38.6654,44.3276
2024,Germany,,8/7/2002,8/28/2002,22,55,250000,20000000000,Heavy Rain,,,extreme,252250.7,7.045285057,13.0294,48.5684
2023,China,,8/6/2002,8/28/2002,23,124,270000,2200000000,Heavy Rain,,,large,94511.31,6.337211619,112.817,26.7781
2022,Tajikistan,,8/7/2002,8/8/2002,2,24,500,,Dam Failure,,,large,409.976,2.91378843,72.0219,37.2656
2021,Romania,,8/6/2002,8/7/2002,2,1,0,,Heavy Rain,,,large,16409.15,4.516116081,23.6741,47.0178
2020,South Korea,North Korea,8/5/2002,8/11/2002,7,21,26000,,Heavy Rain,,,large,29669.25,5.317404608,125.66,38.8933
2019,China,,8/5/2002,8/12/2002,8,10,1500,,Heavy Rain,,,large,2120.16,4.229458624,116.272,24.4607
2018,China,,8/4/2002,8/5/2002,2,28,0,,Heavy Rain,,,large,5174.6,4.01490678,104.559,35.6268
2017,Pakistan,,8/3/2002,8/7/2002,5,3,800,,Heavy Rain,,,large,1352.07,3.829969181,71.2064,30.0167
2016,China,,8/3/2002,8/6/2002,4,2,0,,Heavy Rain,,,large,6075.26,4.38562486,122.641,40.974
2015,Russia,,8/1/2002,8/6/2002,6,0,80,,Heavy Rain,,,large,1348.91,3.908134225,133.885,45.9346
2014,Vietnam,,7/31/2002,8/6/2002,7,10,2000,2200000,Heavy Rain,,,large,27818.77,5.289435964,103.689,22.1084
2013,Germany,,7/31/2002,8/8/2002,9,0,0,,Heavy Rain,,,large,22266.55,5.301895442,13.2498,50.9544
2012,Romania,,7/30/2002,8/3/2002,5,2,4000,,Heavy Rain,,,large,3417.55,4.232684882,28.3778,44.3828
2011,United Kingdom,,7/30/2002,8/1/2002,3,0,300,,Heavy Rain,,,large,1325.62,3.599540303,-1.44462,53.9096
2010,Bulgaria,,7/28/2002,7/31/2002,4,0,0,,Heavy Rain,,,large,8401.28,4.526405451,25.4251,41.8628
2009,South Africa,,7/28/2002,8/3/2002,7,0,2300,,Heavy Rain,,,large,275.312,3.284923181,18.5798,-34.0133
2008,Afghanistan,,7/28/2002,7/30/2002,3,0,0,,Heavy Rain,,,extreme,3345.25,4.30257983,65.9365,36.3468
2007,United States,,4/27/2002,5/31/2002,35,0,0,7800000,Snow/Ice Melt,,,large,17605.45,5.789715175,-156.216,62.2333
2006,United States,,7/25/2002,7/27/2002,3,0,100,3000000,Heavy Rain,,,large,2046.79,3.788194541,-80.6862,37.2114
2005,China,,7/21/2002,7/29/2002,9,15,10000,38600000,Heavy Rain,,,extreme,127556.41,6.360974793,89.0049,46.3429
2004,Yemen,,7/24/2002,7/26/2002,3,13,0,,Heavy Rain,,,large,5161.32,4.189882041,44.008,15.2291
2003,Nigeria,,7/24/2002,7/26/2002,3,2,0,,Heavy Rain,,,large,1657.33,3.696530246,3.28106,6.60559
2002,Iran,,7/23/2002,7/26/2002,4,6,0,,Heavy Rain,,,large,993.753,3.599338444,48.0673,37.6146
2001,Alaska,,7/23/2002,7/24/2002,2,25,21,,Heavy Rain,,,large,1149.17,3.361414276,-135.3,59.6028
2000,Turkey,,7/23/2002,7/27/2002,5,34,3000,,Monsoon,,,large,15133.75,4.87891656,35.0527,40.0017
1999,Nepal,,7/21/2002,8/15/2002,26,380,250000,,Monsoon,,,large,15065.71,5.592962951,85.3065,27.6961
1998,Philippines,,7/20/2002,7/28/2002,9,18,7000,,Hurricane/Tropical Storm,,,large,12840.76,5.062833238,121.063,14.6693
1997,Russia,,7/20/2002,7/26/2002,7,0,1500,645000,Heavy Rain,,,large,23877.42,5.223085439,132.38,43.8822
1996,Venezuela,,7/20/2002,7/31/2002,12,5,50000,3000000,Heavy Rain,,,large,224943.54,6.431254772,-69.3067,7.56526
1995,Romania,,7/19/2002,7/23/2002,5,5,0,,Heavy Rain,,,large,5421.41,4.433082257,26.178,47.6469
1994,Slovakia,,7/19/2002,7/23/2002,5,0,0,,Heavy Rain,,,large,2189.04,4.039223702,21.2657,49.059
1993,Iran,,7/20/2002,7/21/2002,2,3,0,,Heavy Rain,,,large,1663.6,3.522078907,57.9285,37.4146
1992,South Africa,,7/19/2002,7/21/2002,3,8,0,,Heavy Rain,,,large,5573.46,4.223246143,27.7078,-31.2427
1991,Vietnam,,7/15/2002,12/2/2002,141,155,200000,25400000,Monsoon,,,large,46641.08,6.817987711,105.254,10.5017
1990,Nepal,,7/14/2002,7/16/2002,3,46,0,,Monsoon,,,large,1052.89,3.499504256,86.8796,27.2934
1989,Mongolia,,7/14/2002,7/16/2002,3,7,0,20000,Heavy Rain,,,large,32885.05,4.994119761,101.339,48.2057
1988,Czech Republic,,7/14/2002,7/17/2002,4,3,0,,Heavy Rain,,,large,1326.28,3.724695212,16.6355,49.5355
1987,Guatemala,,7/13/2002,7/15/2002,3,2,0,,Heavy Rain,,,large,3708.25,4.04629026,-89.74,15.3651
1986,Spain,,7/13/2002,7/15/2002,3,0,0,,Heavy Rain,,,large,353.893,3.025993227,2.68538,39.6197
1985,New Zealand,,7/12/2002,7/15/2002,4,0,0,,Heavy Rain,,,large,6948.68,4.443962303,174.757,-36.9518
1984,Russia,,7/12/2002,7/16/2002,5,0,2000,,Heavy Rain,,,large,49723.18,5.3955289,98.4303,56.0839
1983,Japan,,7/9/2002,7/11/2002,3,1,10000,,Heavy Rain,,,large,1417.53,3.628653514,136.714,35.3059
1982,Greece,,7/8/2002,7/9/2002,2,1,0,,Heavy Rain,,,large,287.878,2.760238472,23.7749,38.0545
1981,Philippines,,7/6/2002,7/19/2002,14,61,25000,8000000,Monsoon,,,large,20604.45,5.460089062,120.563,15.3403
1980,Nepal,,7/7/2002,7/9/2002,3,0,0,,Heavy Rain,,,large,1921.2,3.760693833,83.3552,27.5752
1979,United States,,7/6/2002,7/8/2002,3,1,0,800000,Heavy Rain,,,large,712.688,3.330020701,-101.738,41.0922
1978,Yemen,,7/6/2002,7/8/2002,3,10,0,,Heavy Rain,,,large,3902.44,4.068457489,43.7053,15.1817
1977,Colombia,,7/5/2002,7/8/2002,4,0,18000,,Heavy Rain,,,large,1418.55,3.753904639,-70.7849,7.05922
1976,South Korea,,7/5/2002,7/7/2002,3,4,0,,Heavy Rain,,,large,9634.8,4.460963959,128.436,35.0369
1975,China,,7/4/2002,7/7/2002,4,5,0,,Heavy Rain,,,large,4728.5,4.276783385,109.831,37.0417
1974,India,Bangladesh,6/21/2002,8/28/2002,69,503,15000000,,Monsoon,,,large,276609.37,7.280715978,89.2696,25.8418
1973,China,,6/29/2002,7/6/2002,8,11,80000,,Heavy Rain,,,large,179044.58,6.156051166,110.702,25.0185
1972,United States,,6/30/2002,7/23/2002,24,9,4000,1000000000,Heavy Rain,,,extreme,134175.48,6.808914395,-98.3593,29.5326
1971,China,,6/30/2002,7/13/2002,14,0,0,,Heavy Rain,,,large,598178.98,6.922959184,115.253,29.6633
1970,Georgia,,6/29/2002,7/2/2002,4,0,0,3000000,Heavy Rain,,,extreme,13581.27,5.03603037,45.5916,41.7532
1969,India,,6/26/2002,7/3/2002,8,169,28000,,Monsoon,,,large,170587.72,6.135037752,73.6623,20.8681
1968,Philippines,,6/26/2002,6/27/2002,2,6,0,,Heavy Rain,,,large,2407.79,3.682648602,122.984,8.18196
1967,India,,6/25/2002,6/26/2002,2,4,11000,,Dam Failure,,,large,41.7932,1.922135621,88.9351,22.342
1966,Vietnam,,6/20/2002,6/23/2002,4,4,0,723684,Heavy Rain,,,large,2182.4,3.940994344,107.069,11.7891
1965,Ireland,,6/22/2002,6/24/2002,3,0,0,,Heavy Rain,,,large,2754.41,3.917149841,-6.1593,54.5643
1964,China,,6/21/2002,6/25/2002,5,0,0,,Heavy Rain,,,large,22455.41,5.050290993,107.99,33.0246
1963,Canada,,6/9/2002,6/12/2002,4,0,0,,Heavy Rain,,,large,5527.39,4.3445801,-94.0435,48.8527
1962,Russia,,6/19/2002,7/1/2002,13,117,200000,437000000,Heavy Rain,,,extreme,224555.13,6.766296329,43.255,43.9929
1961,New Zealand,,6/21/2002,6/23/2002,3,1,0,3000000,Heavy Rain,,,extreme,6481.41,4.589820745,175.172,-37.2605
1960,Bangladesh,,6/18/2002,6/24/2002,7,4,20000,,Monsoon,,,large,18368.62,5.10917457,90.9923,25.2225
1959,China,,6/14/2002,6/22/2002,9,0,8000,200000000,Heavy Rain,,,extreme,20154.02,5.55963419,110.574,25.3411
1958,China,,6/13/2002,6/24/2002,12,24,150000,,Heavy Rain,,,large,13634.82,5.213830655,116.52,27.8524
1957,Romania,,6/16/2002,6/18/2002,3,0,0,,Heavy Rain,,,large,765.415,3.361018224,24.6069,46.6027
1956,Brazil,,6/12/2002,6/19/2002,8,0,2000,,Heavy Rain,,,large,18939.9,5.180467669,-51.5303,-29.9438
1955,China,,6/15/2002,6/24/2002,10,53,32000,50740000,Heavy Rain,,,large,130291.33,6.114915517,111.824,28.0222
1954,China,,6/12/2002,6/19/2002,8,11,0,12000000,Heavy Rain,,,extreme,50532.06,5.907686986,118.078,26.5167
1953,Tajikistan,,6/16/2002,6/18/2002,3,4,0,,Heavy Rain,,,large,1160.12,3.541624169,68.8263,38.5499
1952,India,,6/16/2002,6/22/2002,7,0,25000,,Monsoon,,,large,3790.23,4.423763605,95.3833,27.8034
1951,Cuba,,6/12/2002,6/16/2002,5,0,30000,,Heavy Rain,,,large,15669.48,4.894024589,-79.4307,22.0018
1950,United States,,6/12/2002,6/14/2002,3,0,0,,Heavy Rain,,,large,11377.32,4.533161228,-72.4438,44.533
1949,Russia,,6/12/2002,6/14/2002,3,0,0,1500000,Heavy Rain,,,large,10642.67,4.504171851,47.0419,43.5246
1948,Jamaica,,6/12/2002,6/16/2002,5,7,400,20000000,Heavy Rain,,,large,3012.07,4.177835065,-77.2006,17.9643
1947,Ghana,,6/10/2002,6/12/2002,3,0,0,,Heavy Rain,,,large,867.248,3.415264562,-0.196538,5.64745
1946,Russia,,6/9/2002,6/15/2002,7,0,0,,Heavy Rain,,,large,66440.05,5.667527991,61.5509,55.5516
1945,Vietnam,,6/9/2002,6/11/2002,3,3,0,,Heavy Rain,,,large,1322.87,3.598638422,105.025,22.7803
1944,China,,6/8/2002,6/18/2002,11,326,300000,400000000,Heavy Rain,,,extreme,252147.97,6.744078157,108.51,33.2088
1943,United States,,6/8/2002,6/29/2002,22,0,0,370000000,Heavy Rain,,,extreme,47497.79,6.32012608,-95.9064,47.3407
1942,Europe,,6/6/2002,6/9/2002,4,8,100,,Heavy Rain,,,large,103705.05,5.617859897,10.6119,47.137
1941,Honduras,,6/6/2002,6/13/2002,8,10,4000,,Heavy Rain,,,large,2916.82,4.367999616,-87.1782,14.1031
1940,China,,5/23/2002,6/22/2002,31,22,0,50000000,Heavy Rain,,,extreme,124885.49,6.888903672,82.5486,43.3672
1939,Uruguay,,4/23/2002,5/9/2002,17,0,3600,,Heavy Rain,,,large,205292,6.542820947,-55.9505,-32.4864
1938,Syria,,6/4/2002,6/6/2002,3,22,8000,,Dam Failure,,,large,180.881,2.734514205,36.33,35.6527
1937,United States,,6/4/2002,6/6/2002,3,0,500,,Heavy Rain,,,large,43981.36,5.120389909,-91.0233,42.2633
1936,Colombia,,6/4/2002,6/13/2002,10,17,84000,,Heavy Rain,,,large,369952.83,6.568146354,-74.0372,1.78641
1935,United States,,5/30/2002,6/1/2002,3,0,0,,Heavy Rain,,,extreme,5261.39,4.499251745,-77.1518,42.8491
1934,Bulgaria,,5/30/2002,6/1/2002,3,0,20,,Heavy Rain,,,extreme,70.6637,2.627347624,25.6338,43.0853
1933,Russia,,5/27/2002,6/1/2002,6,0,0,,Snow/Ice Melt,,,large,358953.75,6.333189745,94.2009,64.8048
1932,Chile,,5/24/2002,6/5/2002,13,9,50000,31700000,Heavy Rain,,,extreme,166884.09,6.637388283,-70.1631,-30.1182
1931,Russia,,5/24/2002,6/1/2002,9,0,1500,,Snow/Ice Melt,,,large,85631.21,5.88687459,131.95,62.8807
1930,Bangladesh,,5/23/2002,5/31/2002,9,0,0,,Heavy Rain,,,large,4349.44,4.592675854,91.7747,24.4963
1929,China,,5/22/2002,5/29/2002,8,0,0,943000000,Heavy Rain,,,large,156149.14,6.096629584,111.889,27.3326
1928,Nicaragua,,5/23/2002,6/5/2002,14,30,9000,,Heavy Rain,,,large,79027.31,6.043905235,-86.7391,13.2851
1927,United States,,5/28/2002,5/30/2002,3,0,0,,Heavy Rain,,,large,654.578,3.29308266,-75.8722,41.2484
1926,Afghanistan,,5/16/2002,5/20/2002,5,1,0,,Heavy Rain,,,large,5753.91,4.458933069,67.0593,34.2866
1925,Paraguay,,5/6/2002,5/28/2002,23,0,1000,,Heavy Rain,,,large,52917.92,6.085330601,-57.811,-26.6767
1924,Vietnam,,5/12/2002,5/15/2002,4,6,0,2000000,Heavy Rain,,,large,90660.36,5.559477431,104.442,22.052
1923,Oman,,5/10/2002,5/12/2002,3,9,100,25000000,Hurricane/Tropical Storm,,,extreme,9461.91,4.754130063,53.5803,17.2473
1922,Madagascar,,5/10/2002,5/18/2002,9,33,5000,,Hurricane/Tropical Storm,,,extreme,3852.68,4.841035444,49.1842,-18.2729
1921,Russia,,5/7/2002,6/6/2002,31,0,1000,,Heavy Rain,,,large,61802.24,6.28236591,64.5783,58.6923
1920,United States,,5/7/2002,5/9/2002,3,0,24,,Snow/Ice Melt,,,large,684.754,3.312655833,-157.366,59.4398
1919,United States,,5/7/2002,6/8/2002,33,9,100,,Heavy Rain,,,large,257337.97,6.929017811,-88.2883,39.1954
1918,Costa Rica,Panama,5/6/2002,5/11/2002,6,0,5600,,Heavy Rain,,,extreme,18667.79,5.350274153,-83.3602,9.94557
1917,Africa,,4/26/2002,5/28/2002,33,160,168000,,Heavy Rain,,,extreme,1111282.62,7.865368458,33.5441,-0.075707
1916,United States,,5/2/2002,5/8/2002,7,9,1000,13000000,Heavy Rain,,,large,19788.37,5.141508062,-81.9867,37.5469
1915,Kenya,,4/29/2002,5/2/2002,4,2,0,,Heavy Rain,,,large,3838.09,4.186175146,36.9101,-1.21807
1914,Iran,,4/26/2002,4/28/2002,3,2,0,,Heavy Rain,,,large,283.706,2.929989775,55.4285,37.2799
1913,Russia,,4/26/2002,4/29/2002,4,0,0,,Heavy Rain,,,large,23145.61,4.966528622,156.653,53.5916
1912,Colombia,,4/24/2002,4/29/2002,6,14,0,,Heavy Rain,,,large,483096.37,6.462185025,-75.6732,4.67409
1911,United States,,4/25/2002,4/27/2002,3,1,32,3000000,Heavy Rain,,,extreme,312.833,3.27346381,-99.3162,32.7318
1910,Russia,,4/22/2002,5/7/2002,16,0,6000,,Snow/Ice Melt,,,large,191207.86,6.485625724,67.2446,58.0454
1909,Afghanistan,,4/23/2002,4/26/2002,4,2,2000,,Heavy Rain,,,large,3655.95,4.165060239,62.9712,34.6133
1908,Bangladesh,,4/18/2002,4/29/2002,12,0,0,,Dam Failure,,,large,4848.3,4.764770731,91.52,24.9818
1907,Ethiopia,,4/16/2002,4/21/2002,6,0,4000,,Heavy Rain,,,large,282524.65,6.229207596,43.0631,7.3106
1906,Indonesia,,4/17/2002,4/20/2002,4,19,0,,Heavy Rain,,,large,4900.42,4.292293295,120.032,-9.70422
1905,Indonesia,,4/17/2002,4/19/2002,3,4,0,,Heavy Rain,,,large,919.174,3.440518986,108.216,-7.28558
1904,United States,,4/17/2002,4/22/2002,6,0,300,30000000,Heavy Rain,,,extreme,22335.39,5.428174786,-89.5756,46.4874
1903,Iran,,4/14/2002,4/16/2002,3,11,0,,Heavy Rain,,,large,44882.83,5.129201487,53.3797,32.2875
1902,Saudi Arabia,,4/8/2002,4/13/2002,6,19,0,,Heavy Rain,,,large,22811.32,5.136301667,39.8985,21.0961
1901,Afghanistan,,4/4/2002,4/7/2002,4,39,2500,,Heavy Rain,,,large,1171.11,3.670657681,64.8164,35.8345
1900,Canary Islands,,3/31/2002,4/2/2002,3,8,400,,Heavy Rain,,,large,117.392,2.546759756,-16.2539,28.4785
1899,Tajikistan,,3/25/2002,4/2/2002,9,0,280,,Heavy Rain,,,large,5024.73,4.65535524,69.7335,38.1173
1898,Peru,,3/17/2002,3/31/2002,15,13,500,,Heavy Rain,,,large,13766.51,5.314915114,-70.1647,-15.77
1897,Indonesia,,3/27/2002,3/30/2002,4,11,500,,Heavy Rain,,,large,942.125,3.57616852,97.7451,0.959578
1896,Philippines,,3/21/2002,3/26/2002,6,35,50000,1450000,Heavy Rain,,,large,5284.45,4.501151043,126.216,8.84884
1895,Austria,Hungary,3/21/2002,4/5/2002,16,1,10,,Heavy Rain,,,large,2640.21,4.625758454,14.4178,48.2703
1894,Mozambique,,3/18/2002,3/22/2002,5,0,500,,Heavy Rain,,,large,1176.25,3.769469641,39.3032,-15.132
1893,United States,,3/17/2002,3/24/2002,8,7,2000,76000000,Heavy Rain,,,extreme,40931.32,5.816175733,-83.2183,36.8924
1892,China,,3/10/2002,3/12/2002,3,0,0,,Dam Failure,,,large,1017.36,3.484595913,77.3556,39.6906
1891,Egypt,,3/9/2002,3/11/2002,3,4,800,,Heavy Rain,,,large,564.33,3.228654393,35.4677,23.1932
1890,Ecuador,,3/6/2002,4/29/2002,55,28,6000,,Heavy Rain,,,large,71519.2,6.594785337,-80.0304,-1.74037
1889,Afghanistan,,3/4/2002,3/8/2002,5,0,0,,Dam Failure,,,large,1026.82,3.710464323,67.8694,36.0858
1888,Russia,,2/24/2002,2/27/2002,4,0,0,,Snow/Ice Melt,,,large,4120.28,4.216986722,47.8434,50.8573
1887,Fiji,,2/23/2002,2/25/2002,3,1,0,,Heavy Rain,,,large,1083.91,3.512114478,178.456,-17.7692
1886,Australia,,2/23/2002,3/1/2002,7,0,32,,Heavy Rain,,,extreme,57867.77,5.908564782,126.014,-18.0598
1885,Brazil,,1/15/2002,4/2/2002,78,0,0,,Heavy Rain,,,large,139112.79,7.035461663,-50.4819,-11.8781
1884,Bolivia,,2/19/2002,2/21/2002,3,69,850,60000000,Heavy Rain,,,large,699.028,3.321615827,-68.1292,-16.5008
1883,Uzbekistan,,2/18/2002,2/21/2002,4,0,0,700000000,Dam Failure,,,large,6836.97,4.436923666,71.4084,40.8259
1882,Indonesia,,2/17/2002,2/25/2002,9,4,30000,,Heavy Rain,,,large,1342.66,4.08220856,109.784,-6.95359
1881,Australia,,2/15/2002,2/18/2002,4,0,14,,Heavy Rain,,,large,47744.36,5.280982067,146.755,-20.269
